label,size,model_condition,pid,time
7,258,model_1_SeedDen_1,1471564,30
8,485,model_1_SeedDen_1,1471564,30
9,269,model_1_SeedDen_1,1471564,30
10,265,model_1_SeedDen_1,1471564,30
11,1061,model_1_SeedDen_1,1471564,30
12,272,model_1_SeedDen_1,1471564,30
13,479,model_1_SeedDen_1,1471564,30
14,217,model_1_SeedDen_1,1471564,30
15,245,model_1_SeedDen_1,1471564,30
16,633,model_1_SeedDen_1,1471564,30
17,254,model_1_SeedDen_1,1471564,30
18,379,model_1_SeedDen_1,1471564,30
19,507,model_1_SeedDen_1,1471564,30
20,708,model_1_SeedDen_1,1471564,30
21,239,model_1_SeedDen_1,1471564,30
22,227,model_1_SeedDen_1,1471564,30
23,210,model_1_SeedDen_1,1471564,30
24,378,model_1_SeedDen_1,1471564,30
25,196,model_1_SeedDen_1,1471564,30
26,187,model_1_SeedDen_1,1471564,30
27,197,model_1_SeedDen_1,1471564,30
28,258,model_1_SeedDen_1,1471564,30
0,6780,model_1_SeedDen_1,1471564,40
1,1538,model_1_SeedDen_1,1471564,40
2,473,model_1_SeedDen_1,1471564,40
3,1585,model_1_SeedDen_1,1471564,40
4,473,model_1_SeedDen_1,1471564,40
5,1023,model_1_SeedDen_1,1471564,40
6,438,model_1_SeedDen_1,1471564,40
7,870,model_1_SeedDen_1,1471564,40
8,457,model_1_SeedDen_1,1471564,40
9,1093,model_1_SeedDen_1,1471564,40
10,959,model_1_SeedDen_1,1471564,40
11,374,model_1_SeedDen_1,1471564,40
12,342,model_1_SeedDen_1,1471564,40
13,561,model_1_SeedDen_1,1471564,40
14,322,model_1_SeedDen_1,1471564,40
15,323,model_1_SeedDen_1,1471564,40
16,279,model_1_SeedDen_1,1471564,40
17,427,model_1_SeedDen_1,1471564,40
0,27,model_1_SeedDen_1,1471532,10
1,22,model_1_SeedDen_1,1471532,10
2,25,model_1_SeedDen_1,1471532,10
3,26,model_1_SeedDen_1,1471532,10
4,23,model_1_SeedDen_1,1471532,10
5,30,model_1_SeedDen_1,1471532,10
6,23,model_1_SeedDen_1,1471532,10
7,31,model_1_SeedDen_1,1471532,10
8,25,model_1_SeedDen_1,1471532,10
9,19,model_1_SeedDen_1,1471532,10
10,32,model_1_SeedDen_1,1471532,10
11,24,model_1_SeedDen_1,1471532,10
12,32,model_1_SeedDen_1,1471532,10
13,53,model_1_SeedDen_1,1471532,10
14,28,model_1_SeedDen_1,1471532,10
15,27,model_1_SeedDen_1,1471532,10
16,60,model_1_SeedDen_1,1471532,10
17,31,model_1_SeedDen_1,1471532,10
18,23,model_1_SeedDen_1,1471532,10
19,33,model_1_SeedDen_1,1471532,10
20,22,model_1_SeedDen_1,1471532,10
21,27,model_1_SeedDen_1,1471532,10
22,35,model_1_SeedDen_1,1471532,10
23,26,model_1_SeedDen_1,1471532,10
24,27,model_1_SeedDen_1,1471532,10
25,31,model_1_SeedDen_1,1471532,10
26,30,model_1_SeedDen_1,1471532,10
27,18,model_1_SeedDen_1,1471532,10
28,54,model_1_SeedDen_1,1471532,10
29,61,model_1_SeedDen_1,1471532,10
30,24,model_1_SeedDen_1,1471532,10
31,30,model_1_SeedDen_1,1471532,10
32,18,model_1_SeedDen_1,1471532,10
33,29,model_1_SeedDen_1,1471532,10
34,28,model_1_SeedDen_1,1471532,10
35,28,model_1_SeedDen_1,1471532,10
36,27,model_1_SeedDen_1,1471532,10
37,30,model_1_SeedDen_1,1471532,10
38,27,model_1_SeedDen_1,1471532,10
39,31,model_1_SeedDen_1,1471532,10
40,21,model_1_SeedDen_1,1471532,10
41,47,model_1_SeedDen_1,1471532,10
42,30,model_1_SeedDen_1,1471532,10
43,28,model_1_SeedDen_1,1471532,10
44,29,model_1_SeedDen_1,1471532,10
45,30,model_1_SeedDen_1,1471532,10
46,32,model_1_SeedDen_1,1471532,10
47,32,model_1_SeedDen_1,1471532,10
48,26,model_1_SeedDen_1,1471532,10
49,27,model_1_SeedDen_1,1471532,10
50,32,model_1_SeedDen_1,1471532,10
51,18,model_1_SeedDen_1,1471532,10
52,28,model_1_SeedDen_1,1471532,10
53,21,model_1_SeedDen_1,1471532,10
54,19,model_1_SeedDen_1,1471532,10
55,12,model_1_SeedDen_1,1471532,10
0,100,model_1_SeedDen_1,1471532,20
1,206,model_1_SeedDen_1,1471532,20
2,106,model_1_SeedDen_1,1471532,20
3,103,model_1_SeedDen_1,1471532,20
4,115,model_1_SeedDen_1,1471532,20
5,197,model_1_SeedDen_1,1471532,20
6,111,model_1_SeedDen_1,1471532,20
7,110,model_1_SeedDen_1,1471532,20
8,88,model_1_SeedDen_1,1471532,20
9,222,model_1_SeedDen_1,1471532,20
10,99,model_1_SeedDen_1,1471532,20
11,166,model_1_SeedDen_1,1471532,20
12,208,model_1_SeedDen_1,1471532,20
13,188,model_1_SeedDen_1,1471532,20
14,110,model_1_SeedDen_1,1471532,20
15,194,model_1_SeedDen_1,1471532,20
16,117,model_1_SeedDen_1,1471532,20
17,106,model_1_SeedDen_1,1471532,20
18,291,model_1_SeedDen_1,1471532,20
19,103,model_1_SeedDen_1,1471532,20
20,110,model_1_SeedDen_1,1471532,20
21,96,model_1_SeedDen_1,1471532,20
22,177,model_1_SeedDen_1,1471532,20
23,98,model_1_SeedDen_1,1471532,20
24,87,model_1_SeedDen_1,1471532,20
25,180,model_1_SeedDen_1,1471532,20
26,113,model_1_SeedDen_1,1471532,20
27,102,model_1_SeedDen_1,1471532,20
28,118,model_1_SeedDen_1,1471532,20
29,193,model_1_SeedDen_1,1471532,20
30,106,model_1_SeedDen_1,1471532,20
31,114,model_1_SeedDen_1,1471532,20
32,92,model_1_SeedDen_1,1471532,20
33,222,model_1_SeedDen_1,1471532,20
34,216,model_1_SeedDen_1,1471532,20
35,110,model_1_SeedDen_1,1471532,20
36,107,model_1_SeedDen_1,1471532,20
37,116,model_1_SeedDen_1,1471532,20
38,101,model_1_SeedDen_1,1471532,20
39,172,model_1_SeedDen_1,1471532,20
40,102,model_1_SeedDen_1,1471532,20
41,67,model_1_SeedDen_1,1471532,20
42,69,model_1_SeedDen_1,1471532,20
43,69,model_1_SeedDen_1,1471532,20
44,49,model_1_SeedDen_1,1471532,20
0,238,model_1_SeedDen_1,1471532,30
1,1284,model_1_SeedDen_1,1471532,30
2,801,model_1_SeedDen_1,1471532,30
3,262,model_1_SeedDen_1,1471532,30
4,250,model_1_SeedDen_1,1471532,30
5,238,model_1_SeedDen_1,1471532,30
6,330,model_1_SeedDen_1,1471532,30
7,1290,model_1_SeedDen_1,1471532,30
8,373,model_1_SeedDen_1,1471532,30
9,243,model_1_SeedDen_1,1471532,30
10,257,model_1_SeedDen_1,1471532,30
11,244,model_1_SeedDen_1,1471532,30
12,548,model_1_SeedDen_1,1471532,30
13,240,model_1_SeedDen_1,1471532,30
14,248,model_1_SeedDen_1,1471532,30
15,223,model_1_SeedDen_1,1471532,30
16,352,model_1_SeedDen_1,1471532,30
17,227,model_1_SeedDen_1,1471532,30
18,478,model_1_SeedDen_1,1471532,30
19,675,model_1_SeedDen_1,1471532,30
20,233,model_1_SeedDen_1,1471532,30
21,256,model_1_SeedDen_1,1471532,30
22,245,model_1_SeedDen_1,1471532,30
23,385,model_1_SeedDen_1,1471532,30
24,414,model_1_SeedDen_1,1471532,30
25,457,model_1_SeedDen_1,1471532,30
26,431,model_1_SeedDen_1,1471532,30
27,200,model_1_SeedDen_1,1471532,30
28,272,model_1_SeedDen_1,1471532,30
29,143,model_1_SeedDen_1,1471532,30
30,149,model_1_SeedDen_1,1471532,30
31,145,model_1_SeedDen_1,1471532,30
32,105,model_1_SeedDen_1,1471532,30
0,4753,model_1_SeedDen_1,1471532,40
1,1899,model_1_SeedDen_1,1471532,40
2,452,model_1_SeedDen_1,1471532,40
3,857,model_1_SeedDen_1,1471532,40
4,611,model_1_SeedDen_1,1471532,40
5,1625,model_1_SeedDen_1,1471532,40
6,1289,model_1_SeedDen_1,1471532,40
7,1874,model_1_SeedDen_1,1471532,40
8,846,model_1_SeedDen_1,1471532,40
9,992,model_1_SeedDen_1,1471532,40
10,789,model_1_SeedDen_1,1471532,40
11,452,model_1_SeedDen_1,1471532,40
12,449,model_1_SeedDen_1,1471532,40
13,674,model_1_SeedDen_1,1471532,40
14,651,model_1_SeedDen_1,1471532,40
15,322,model_1_SeedDen_1,1471532,40
16,389,model_1_SeedDen_1,1471532,40
17,252,model_1_SeedDen_1,1471532,40
18,253,model_1_SeedDen_1,1471532,40
19,255,model_1_SeedDen_1,1471532,40
0,29,model_1_SeedDen_1,1626466,10
1,31,model_1_SeedDen_1,1626466,10
2,28,model_1_SeedDen_1,1626466,10
3,26,model_1_SeedDen_1,1626466,10
4,26,model_1_SeedDen_1,1626466,10
5,28,model_1_SeedDen_1,1626466,10
6,24,model_1_SeedDen_1,1626466,10
7,22,model_1_SeedDen_1,1626466,10
8,22,model_1_SeedDen_1,1626466,10
9,27,model_1_SeedDen_1,1626466,10
10,33,model_1_SeedDen_1,1626466,10
11,28,model_1_SeedDen_1,1626466,10
12,30,model_1_SeedDen_1,1626466,10
13,28,model_1_SeedDen_1,1626466,10
14,23,model_1_SeedDen_1,1626466,10
15,26,model_1_SeedDen_1,1626466,10
16,26,model_1_SeedDen_1,1626466,10
17,24,model_1_SeedDen_1,1626466,10
18,26,model_1_SeedDen_1,1626466,10
19,33,model_1_SeedDen_1,1626466,10
20,27,model_1_SeedDen_1,1626466,10
21,26,model_1_SeedDen_1,1626466,10
22,53,model_1_SeedDen_1,1626466,10
23,30,model_1_SeedDen_1,1626466,10
24,26,model_1_SeedDen_1,1626466,10
25,30,model_1_SeedDen_1,1626466,10
26,31,model_1_SeedDen_1,1626466,10
27,26,model_1_SeedDen_1,1626466,10
28,22,model_1_SeedDen_1,1626466,10
29,28,model_1_SeedDen_1,1626466,10
30,86,model_1_SeedDen_1,1626466,10
31,43,model_1_SeedDen_1,1626466,10
32,28,model_1_SeedDen_1,1626466,10
33,32,model_1_SeedDen_1,1626466,10
34,27,model_1_SeedDen_1,1626466,10
35,24,model_1_SeedDen_1,1626466,10
36,23,model_1_SeedDen_1,1626466,10
37,36,model_1_SeedDen_1,1626466,10
38,21,model_1_SeedDen_1,1626466,10
39,27,model_1_SeedDen_1,1626466,10
40,31,model_1_SeedDen_1,1626466,10
41,29,model_1_SeedDen_1,1626466,10
42,35,model_1_SeedDen_1,1626466,10
43,24,model_1_SeedDen_1,1626466,10
44,27,model_1_SeedDen_1,1626466,10
45,31,model_1_SeedDen_1,1626466,10
46,74,model_1_SeedDen_1,1626466,10
47,33,model_1_SeedDen_1,1626466,10
48,26,model_1_SeedDen_1,1626466,10
49,25,model_1_SeedDen_1,1626466,10
50,54,model_1_SeedDen_1,1626466,10
51,28,model_1_SeedDen_1,1626466,10
52,24,model_1_SeedDen_1,1626466,10
53,17,model_1_SeedDen_1,1626466,10
0,108,model_1_SeedDen_1,1626466,20
1,112,model_1_SeedDen_1,1626466,20
2,111,model_1_SeedDen_1,1626466,20
3,104,model_1_SeedDen_1,1626466,20
4,221,model_1_SeedDen_1,1626466,20
5,107,model_1_SeedDen_1,1626466,20
6,100,model_1_SeedDen_1,1626466,20
7,277,model_1_SeedDen_1,1626466,20
8,372,model_1_SeedDen_1,1626466,20
9,123,model_1_SeedDen_1,1626466,20
10,111,model_1_SeedDen_1,1626466,20
11,111,model_1_SeedDen_1,1626466,20
12,107,model_1_SeedDen_1,1626466,20
13,446,model_1_SeedDen_1,1626466,20
14,304,model_1_SeedDen_1,1626466,20
15,100,model_1_SeedDen_1,1626466,20
16,175,model_1_SeedDen_1,1626466,20
17,122,model_1_SeedDen_1,1626466,20
18,110,model_1_SeedDen_1,1626466,20
19,96,model_1_SeedDen_1,1626466,20
20,99,model_1_SeedDen_1,1626466,20
21,318,model_1_SeedDen_1,1626466,20
22,194,model_1_SeedDen_1,1626466,20
23,208,model_1_SeedDen_1,1626466,20
24,124,model_1_SeedDen_1,1626466,20
25,87,model_1_SeedDen_1,1626466,20
26,106,model_1_SeedDen_1,1626466,20
27,110,model_1_SeedDen_1,1626466,20
28,106,model_1_SeedDen_1,1626466,20
29,125,model_1_SeedDen_1,1626466,20
30,117,model_1_SeedDen_1,1626466,20
31,109,model_1_SeedDen_1,1626466,20
32,180,model_1_SeedDen_1,1626466,20
33,110,model_1_SeedDen_1,1626466,20
34,111,model_1_SeedDen_1,1626466,20
35,108,model_1_SeedDen_1,1626466,20
36,154,model_1_SeedDen_1,1626466,20
37,93,model_1_SeedDen_1,1626466,20
38,64,model_1_SeedDen_1,1626466,20
39,64,model_1_SeedDen_1,1626466,20
0,249,model_1_SeedDen_1,1626466,30
1,247,model_1_SeedDen_1,1626466,30
2,495,model_1_SeedDen_1,1626466,30
3,616,model_1_SeedDen_1,1626466,30
4,510,model_1_SeedDen_1,1626466,30
5,1204,model_1_SeedDen_1,1626466,30
6,247,model_1_SeedDen_1,1626466,30
7,252,model_1_SeedDen_1,1626466,30
8,243,model_1_SeedDen_1,1626466,30
9,1143,model_1_SeedDen_1,1626466,30
10,805,model_1_SeedDen_1,1626466,30
11,243,model_1_SeedDen_1,1626466,30
12,266,model_1_SeedDen_1,1626466,30
13,231,model_1_SeedDen_1,1626466,30
14,239,model_1_SeedDen_1,1626466,30
15,1032,model_1_SeedDen_1,1626466,30
16,999,model_1_SeedDen_1,1626466,30
17,219,model_1_SeedDen_1,1626466,30
18,270,model_1_SeedDen_1,1626466,30
19,486,model_1_SeedDen_1,1626466,30
20,379,model_1_SeedDen_1,1626466,30
21,240,model_1_SeedDen_1,1626466,30
22,257,model_1_SeedDen_1,1626466,30
23,225,model_1_SeedDen_1,1626466,30
24,239,model_1_SeedDen_1,1626466,30
25,263,model_1_SeedDen_1,1626466,30
26,190,model_1_SeedDen_1,1626466,30
27,132,model_1_SeedDen_1,1626466,30
0,1663,model_1_SeedDen_1,1626466,40
1,974,model_1_SeedDen_1,1626466,40
2,1774,model_1_SeedDen_1,1626466,40
3,1293,model_1_SeedDen_1,1626466,40
4,2133,model_1_SeedDen_1,1626466,40
5,4116,model_1_SeedDen_1,1626466,40
6,435,model_1_SeedDen_1,1626466,40
7,472,model_1_SeedDen_1,1626466,40
8,807,model_1_SeedDen_1,1626466,40
9,434,model_1_SeedDen_1,1626466,40
10,1528,model_1_SeedDen_1,1626466,40
11,475,model_1_SeedDen_1,1626466,40
12,578,model_1_SeedDen_1,1626466,40
13,442,model_1_SeedDen_1,1626466,40
14,367,model_1_SeedDen_1,1626466,40
15,387,model_1_SeedDen_1,1626466,40
16,403,model_1_SeedDen_1,1626466,40
17,301,model_1_SeedDen_1,1626466,40
18,213,model_1_SeedDen_1,1626466,40
0,34,model_1_SeedDen_1,388670,10
1,30,model_1_SeedDen_1,388670,10
2,20,model_1_SeedDen_1,388670,10
3,21,model_1_SeedDen_1,388670,10
4,29,model_1_SeedDen_1,388670,10
5,29,model_1_SeedDen_1,388670,10
6,25,model_1_SeedDen_1,388670,10
7,33,model_1_SeedDen_1,388670,10
8,23,model_1_SeedDen_1,388670,10
9,23,model_1_SeedDen_1,388670,10
10,30,model_1_SeedDen_1,388670,10
11,34,model_1_SeedDen_1,388670,10
12,29,model_1_SeedDen_1,388670,10
13,47,model_1_SeedDen_1,388670,10
14,33,model_1_SeedDen_1,388670,10
15,60,model_1_SeedDen_1,388670,10
16,32,model_1_SeedDen_1,388670,10
17,27,model_1_SeedDen_1,388670,10
18,53,model_1_SeedDen_1,388670,10
19,35,model_1_SeedDen_1,388670,10
20,34,model_1_SeedDen_1,388670,10
21,23,model_1_SeedDen_1,388670,10
22,30,model_1_SeedDen_1,388670,10
23,24,model_1_SeedDen_1,388670,10
24,27,model_1_SeedDen_1,388670,10
25,20,model_1_SeedDen_1,388670,10
26,88,model_1_SeedDen_1,388670,10
27,24,model_1_SeedDen_1,388670,10
28,27,model_1_SeedDen_1,388670,10
29,47,model_1_SeedDen_1,388670,10
30,19,model_1_SeedDen_1,388670,10
31,58,model_1_SeedDen_1,388670,10
32,28,model_1_SeedDen_1,388670,10
33,33,model_1_SeedDen_1,388670,10
34,36,model_1_SeedDen_1,388670,10
35,28,model_1_SeedDen_1,388670,10
36,32,model_1_SeedDen_1,388670,10
37,23,model_1_SeedDen_1,388670,10
38,27,model_1_SeedDen_1,388670,10
39,25,model_1_SeedDen_1,388670,10
40,26,model_1_SeedDen_1,388670,10
41,28,model_1_SeedDen_1,388670,10
42,31,model_1_SeedDen_1,388670,10
43,37,model_1_SeedDen_1,388670,10
44,33,model_1_SeedDen_1,388670,10
45,30,model_1_SeedDen_1,388670,10
46,37,model_1_SeedDen_1,388670,10
47,30,model_1_SeedDen_1,388670,10
48,25,model_1_SeedDen_1,388670,10
49,35,model_1_SeedDen_1,388670,10
50,43,model_1_SeedDen_1,388670,10
51,19,model_1_SeedDen_1,388670,10
0,423,model_1_SeedDen_1,388670,20
1,107,model_1_SeedDen_1,388670,20
2,107,model_1_SeedDen_1,388670,20
3,100,model_1_SeedDen_1,388670,20
4,100,model_1_SeedDen_1,388670,20
5,218,model_1_SeedDen_1,388670,20
6,103,model_1_SeedDen_1,388670,20
7,315,model_1_SeedDen_1,388670,20
8,113,model_1_SeedDen_1,388670,20
9,259,model_1_SeedDen_1,388670,20
10,206,model_1_SeedDen_1,388670,20
11,119,model_1_SeedDen_1,388670,20
12,129,model_1_SeedDen_1,388670,20
13,163,model_1_SeedDen_1,388670,20
14,104,model_1_SeedDen_1,388670,20
15,120,model_1_SeedDen_1,388670,20
16,101,model_1_SeedDen_1,388670,20
17,109,model_1_SeedDen_1,388670,20
18,102,model_1_SeedDen_1,388670,20
19,100,model_1_SeedDen_1,388670,20
20,335,model_1_SeedDen_1,388670,20
21,109,model_1_SeedDen_1,388670,20
22,280,model_1_SeedDen_1,388670,20
23,99,model_1_SeedDen_1,388670,20
24,176,model_1_SeedDen_1,388670,20
25,110,model_1_SeedDen_1,388670,20
26,114,model_1_SeedDen_1,388670,20
27,125,model_1_SeedDen_1,388670,20
28,110,model_1_SeedDen_1,388670,20
29,121,model_1_SeedDen_1,388670,20
30,109,model_1_SeedDen_1,388670,20
31,219,model_1_SeedDen_1,388670,20
32,273,model_1_SeedDen_1,388670,20
33,94,model_1_SeedDen_1,388670,20
34,223,model_1_SeedDen_1,388670,20
35,115,model_1_SeedDen_1,388670,20
36,111,model_1_SeedDen_1,388670,20
37,103,model_1_SeedDen_1,388670,20
38,102,model_1_SeedDen_1,388670,20
0,809,model_1_SeedDen_1,388670,30
1,248,model_1_SeedDen_1,388670,30
2,479,model_1_SeedDen_1,388670,30
3,227,model_1_SeedDen_1,388670,30
4,1006,model_1_SeedDen_1,388670,30
5,237,model_1_SeedDen_1,388670,30
6,460,model_1_SeedDen_1,388670,30
7,503,model_1_SeedDen_1,388670,30
8,406,model_1_SeedDen_1,388670,30
9,501,model_1_SeedDen_1,388670,30
10,1120,model_1_SeedDen_1,388670,30
11,332,model_1_SeedDen_1,388670,30
12,270,model_1_SeedDen_1,388670,30
13,965,model_1_SeedDen_1,388670,30
14,717,model_1_SeedDen_1,388670,30
15,484,model_1_SeedDen_1,388670,30
16,350,model_1_SeedDen_1,388670,30
17,1072,model_1_SeedDen_1,388670,30
18,253,model_1_SeedDen_1,388670,30
19,278,model_1_SeedDen_1,388670,30
20,419,model_1_SeedDen_1,388670,30
21,459,model_1_SeedDen_1,388670,30
22,227,model_1_SeedDen_1,388670,30
23,203,model_1_SeedDen_1,388670,30
24,194,model_1_SeedDen_1,388670,30
0,3079,model_1_SeedDen_1,388670,40
1,3841,model_1_SeedDen_1,388670,40
2,416,model_1_SeedDen_1,388670,40
3,416,model_1_SeedDen_1,388670,40
4,1222,model_1_SeedDen_1,388670,40
5,792,model_1_SeedDen_1,388670,40
6,659,model_1_SeedDen_1,388670,40
7,1674,model_1_SeedDen_1,388670,40
8,1380,model_1_SeedDen_1,388670,40
9,1101,model_1_SeedDen_1,388670,40
10,1449,model_1_SeedDen_1,388670,40
11,456,model_1_SeedDen_1,388670,40
12,482,model_1_SeedDen_1,388670,40
13,1282,model_1_SeedDen_1,388670,40
14,326,model_1_SeedDen_1,388670,40
15,320,model_1_SeedDen_1,388670,40
0,31,model_1_SeedDen_1,388672,10
1,30,model_1_SeedDen_1,388672,10
2,36,model_1_SeedDen_1,388672,10
3,28,model_1_SeedDen_1,388672,10
4,24,model_1_SeedDen_1,388672,10
5,26,model_1_SeedDen_1,388672,10
6,45,model_1_SeedDen_1,388672,10
7,26,model_1_SeedDen_1,388672,10
8,55,model_1_SeedDen_1,388672,10
9,35,model_1_SeedDen_1,388672,10
10,24,model_1_SeedDen_1,388672,10
11,21,model_1_SeedDen_1,388672,10
12,27,model_1_SeedDen_1,388672,10
13,31,model_1_SeedDen_1,388672,10
14,30,model_1_SeedDen_1,388672,10
15,63,model_1_SeedDen_1,388672,10
16,26,model_1_SeedDen_1,388672,10
17,34,model_1_SeedDen_1,388672,10
18,30,model_1_SeedDen_1,388672,10
19,31,model_1_SeedDen_1,388672,10
20,30,model_1_SeedDen_1,388672,10
21,59,model_1_SeedDen_1,388672,10
22,48,model_1_SeedDen_1,388672,10
23,34,model_1_SeedDen_1,388672,10
24,24,model_1_SeedDen_1,388672,10
25,24,model_1_SeedDen_1,388672,10
26,54,model_1_SeedDen_1,388672,10
27,31,model_1_SeedDen_1,388672,10
28,31,model_1_SeedDen_1,388672,10
29,50,model_1_SeedDen_1,388672,10
30,79,model_1_SeedDen_1,388672,10
31,27,model_1_SeedDen_1,388672,10
32,32,model_1_SeedDen_1,388672,10
33,36,model_1_SeedDen_1,388672,10
34,32,model_1_SeedDen_1,388672,10
35,36,model_1_SeedDen_1,388672,10
36,26,model_1_SeedDen_1,388672,10
37,25,model_1_SeedDen_1,388672,10
38,58,model_1_SeedDen_1,388672,10
39,31,model_1_SeedDen_1,388672,10
40,23,model_1_SeedDen_1,388672,10
41,28,model_1_SeedDen_1,388672,10
42,32,model_1_SeedDen_1,388672,10
43,28,model_1_SeedDen_1,388672,10
44,27,model_1_SeedDen_1,388672,10
45,21,model_1_SeedDen_1,388672,10
46,28,model_1_SeedDen_1,388672,10
47,27,model_1_SeedDen_1,388672,10
48,55,model_1_SeedDen_1,388672,10
49,25,model_1_SeedDen_1,388672,10
0,116,model_1_SeedDen_1,388672,20
1,203,model_1_SeedDen_1,388672,20
2,202,model_1_SeedDen_1,388672,20
3,108,model_1_SeedDen_1,388672,20
4,153,model_1_SeedDen_1,388672,20
5,104,model_1_SeedDen_1,388672,20
6,253,model_1_SeedDen_1,388672,20
7,197,model_1_SeedDen_1,388672,20
8,104,model_1_SeedDen_1,388672,20
9,112,model_1_SeedDen_1,388672,20
10,114,model_1_SeedDen_1,388672,20
11,203,model_1_SeedDen_1,388672,20
12,461,model_1_SeedDen_1,388672,20
13,108,model_1_SeedDen_1,388672,20
14,116,model_1_SeedDen_1,388672,20
15,125,model_1_SeedDen_1,388672,20
16,177,model_1_SeedDen_1,388672,20
17,154,model_1_SeedDen_1,388672,20
18,103,model_1_SeedDen_1,388672,20
19,101,model_1_SeedDen_1,388672,20
20,254,model_1_SeedDen_1,388672,20
21,113,model_1_SeedDen_1,388672,20
22,227,model_1_SeedDen_1,388672,20
23,322,model_1_SeedDen_1,388672,20
24,116,model_1_SeedDen_1,388672,20
25,127,model_1_SeedDen_1,388672,20
26,113,model_1_SeedDen_1,388672,20
27,284,model_1_SeedDen_1,388672,20
28,111,model_1_SeedDen_1,388672,20
29,97,model_1_SeedDen_1,388672,20
30,98,model_1_SeedDen_1,388672,20
31,213,model_1_SeedDen_1,388672,20
32,105,model_1_SeedDen_1,388672,20
33,105,model_1_SeedDen_1,388672,20
34,97,model_1_SeedDen_1,388672,20
35,110,model_1_SeedDen_1,388672,20
36,157,model_1_SeedDen_1,388672,20
37,107,model_1_SeedDen_1,388672,20
0,1276,model_1_SeedDen_1,388672,30
1,542,model_1_SeedDen_1,388672,30
2,475,model_1_SeedDen_1,388672,30
3,1181,model_1_SeedDen_1,388672,30
4,235,model_1_SeedDen_1,388672,30
5,252,model_1_SeedDen_1,388672,30
6,260,model_1_SeedDen_1,388672,30
7,751,model_1_SeedDen_1,388672,30
8,255,model_1_SeedDen_1,388672,30
9,499,model_1_SeedDen_1,388672,30
10,992,model_1_SeedDen_1,388672,30
11,320,model_1_SeedDen_1,388672,30
12,632,model_1_SeedDen_1,388672,30
13,467,model_1_SeedDen_1,388672,30
14,537,model_1_SeedDen_1,388672,30
15,512,model_1_SeedDen_1,388672,30
16,600,model_1_SeedDen_1,388672,30
17,526,model_1_SeedDen_1,388672,30
18,232,model_1_SeedDen_1,388672,30
19,234,model_1_SeedDen_1,388672,30
20,404,model_1_SeedDen_1,388672,30
21,249,model_1_SeedDen_1,388672,30
22,243,model_1_SeedDen_1,388672,30
23,273,model_1_SeedDen_1,388672,30
24,216,model_1_SeedDen_1,388672,30
0,7632,model_1_SeedDen_1,388672,40
1,866,model_1_SeedDen_1,388672,40
2,2292,model_1_SeedDen_1,388672,40
3,999,model_1_SeedDen_1,388672,40
4,468,model_1_SeedDen_1,388672,40
5,458,model_1_SeedDen_1,388672,40
6,2266,model_1_SeedDen_1,388672,40
7,951,model_1_SeedDen_1,388672,40
8,1201,model_1_SeedDen_1,388672,40
9,1299,model_1_SeedDen_1,388672,40
10,413,model_1_SeedDen_1,388672,40
0,27,model_1_SeedDen_1,388671,10
1,27,model_1_SeedDen_1,388671,10
2,25,model_1_SeedDen_1,388671,10
3,23,model_1_SeedDen_1,388671,10
4,27,model_1_SeedDen_1,388671,10
5,59,model_1_SeedDen_1,388671,10
6,32,model_1_SeedDen_1,388671,10
7,46,model_1_SeedDen_1,388671,10
8,29,model_1_SeedDen_1,388671,10
9,35,model_1_SeedDen_1,388671,10
10,32,model_1_SeedDen_1,388671,10
11,57,model_1_SeedDen_1,388671,10
12,37,model_1_SeedDen_1,388671,10
13,35,model_1_SeedDen_1,388671,10
14,29,model_1_SeedDen_1,388671,10
15,58,model_1_SeedDen_1,388671,10
16,28,model_1_SeedDen_1,388671,10
17,31,model_1_SeedDen_1,388671,10
18,55,model_1_SeedDen_1,388671,10
19,26,model_1_SeedDen_1,388671,10
20,33,model_1_SeedDen_1,388671,10
21,29,model_1_SeedDen_1,388671,10
22,30,model_1_SeedDen_1,388671,10
23,25,model_1_SeedDen_1,388671,10
24,29,model_1_SeedDen_1,388671,10
25,21,model_1_SeedDen_1,388671,10
26,28,model_1_SeedDen_1,388671,10
27,26,model_1_SeedDen_1,388671,10
28,46,model_1_SeedDen_1,388671,10
29,28,model_1_SeedDen_1,388671,10
30,28,model_1_SeedDen_1,388671,10
31,27,model_1_SeedDen_1,388671,10
32,30,model_1_SeedDen_1,388671,10
33,35,model_1_SeedDen_1,388671,10
34,33,model_1_SeedDen_1,388671,10
35,31,model_1_SeedDen_1,388671,10
36,27,model_1_SeedDen_1,388671,10
37,24,model_1_SeedDen_1,388671,10
38,30,model_1_SeedDen_1,388671,10
39,29,model_1_SeedDen_1,388671,10
40,31,model_1_SeedDen_1,388671,10
41,24,model_1_SeedDen_1,388671,10
42,32,model_1_SeedDen_1,388671,10
43,20,model_1_SeedDen_1,388671,10
44,29,model_1_SeedDen_1,388671,10
45,31,model_1_SeedDen_1,388671,10
46,28,model_1_SeedDen_1,388671,10
47,24,model_1_SeedDen_1,388671,10
48,29,model_1_SeedDen_1,388671,10
49,30,model_1_SeedDen_1,388671,10
50,26,model_1_SeedDen_1,388671,10
51,30,model_1_SeedDen_1,388671,10
52,26,model_1_SeedDen_1,388671,10
53,27,model_1_SeedDen_1,388671,10
54,18,model_1_SeedDen_1,388671,10
0,103,model_1_SeedDen_1,388671,20
1,210,model_1_SeedDen_1,388671,20
